#ncbi_taxid	cluster_id	protein_id
1110504	CL:36	1110504.MAGb_4390
1110504	CL:36	1110504.MAGb_4400
1110504	CL:36	1110504.MAGb_4410
1110504	CL:36	1110504.MAGb_4590
1110504	CL:36	1110504.MAGb_4600
1110504	CL:36	1110504.MAGb_4620
1110504	CL:36	1110504.MAGb_4630
1110504	CL:36	1110504.MAGb_4640
1110504	CL:36	1110504.MAGb_4650
1110504	CL:36	1110504.MAGb_4670
1110504	CL:36	1110504.MAGb_4780
1110504	CL:36	1110504.MAGb_4790
1110504	CL:36	1110504.MAGb_4800
1110504	CL:36	1110504.MAGb_4810
1110504	CL:36	1110504.MAGb_4820
1110504	CL:36	1110504.MAGb_4830
1110504	CL:36	1110504.MAGb_4840
1110504	CL:36	1110504.MAGb_4850
1110504	CL:36	1110504.MAGb_4860
1110504	CL:36	1110504.MAGb_4910
1110504	CL:36	1110504.MAGb_4940
1110504	CL:36	1110504.MAGb_4960
1110504	CL:36	1110504.MAGb_4970
1110504	CL:36	1110504.MAGb_4990
1110504	CL:36	1110504.MAGb_5000
1110504	CL:36	1110504.MAGb_5010
1110504	CL:36	1110504.MAGb_5060
1110504	CL:36	1110504.MAGb_5090
1110504	CL:36	1110504.MAGb_5100
1110504	CL:36	1110504.MAGb_5110
1110504	CL:36	1110504.MAGb_5120
1110504	CL:36	1110504.MAGb_5130
1110504	CL:36	1110504.MAGb_5140
1110504	CL:36	1110504.MAGb_5150
1110504	CL:36	1110504.MAGb_5160
1110504	CL:36	1110504.MAGb_5170
1110504	CL:36	1110504.MAGb_5180
1110504	CL:36	1110504.MAGb_5190
1110504	CL:36	1110504.MAGb_5200
1110504	CL:36	1110504.MAGb_5210
1110504	CL:36	1110504.MAGb_5220
1110504	CL:36	1110504.MAGb_5230
1110504	CL:36	1110504.MAGb_5240
1110504	CL:36	1110504.MAGb_5250
1110504	CL:36	1110504.MAGb_5260
1110504	CL:36	1110504.MAGb_5270
1110504	CL:36	1110504.MAGb_5290
1110504	CL:36	1110504.MAGb_5300
1110504	CL:36	1110504.MAGb_5310
1110504	CL:36	1110504.MAGb_5320
1110504	CL:36	1110504.MAGb_5330
1110504	CL:36	1110504.MAGb_5340
1110504	CL:36	1110504.MAGb_5350
1110504	CL:36	1110504.MAGb_5360
1110504	CL:36	1110504.MAGb_5380
1110504	CL:36	1110504.MAGb_5390
1110504	CL:36	1110504.MAGb_5410
1110504	CL:36	1110504.MAGb_5420
1110504	CL:36	1110504.MAGb_5430
1110504	CL:36	1110504.MAGb_5440
1110504	CL:36	1110504.MAGb_5450
1110504	CL:36	1110504.MAGb_5550
1110504	CL:36	1110504.MAGb_5560
1110504	CL:36	1110504.MAGb_5570
1110504	CL:36	1110504.MAGb_5580
1110504	CL:36	1110504.MAGb_5590
1110504	CL:36	1110504.MAGb_5600
1110504	CL:36	1110504.MAGb_5610
1110504	CL:36	1110504.MAGb_5620
1110504	CL:36	1110504.MAGb_5630
1110504	CL:36	1110504.MAGb_5640
1110504	CL:36	1110504.MAGb_5650
1110504	CL:36	1110504.MAGb_5660
1110504	CL:36	1110504.MAGb_5720
1110504	CL:36	1110504.MAGb_5760
1110504	CL:36	1110504.MAGb_5780
1110504	CL:36	1110504.MAGb_5790
1110504	CL:36	1110504.MAGb_5800
1110504	CL:36	1110504.MAGb_5810
1110504	CL:36	1110504.MAGb_5820
1110504	CL:36	1110504.MAGb_5830
1110504	CL:36	1110504.MAGb_5840
1110504	CL:36	1110504.MAGb_5850
1110504	CL:36	1110504.MAGb_5880
1110504	CL:36	1110504.MAGb_5910
1110504	CL:36	1110504.MAGb_5930
1110504	CL:36	1110504.MAGb_6010
1110504	CL:36	1110504.MAGb_6020
1110504	CL:36	1110504.MAGb_6090
1110504	CL:36	1110504.MAGb_6100
1110504	CL:36	1110504.MAGb_6130
1110504	CL:36	1110504.MAGb_6140
1110504	CL:36	1110504.MAGb_6150
1110504	CL:36	1110504.MAGb_6160
1110504	CL:36	1110504.MAGb_6170
1110504	CL:36	1110504.MAGb_6190
1110504	CL:36	1110504.MAGb_6240
1110504	CL:36	1110504.MAGb_6250
1110504	CL:36	1110504.MAGb_6290
1110504	CL:36	1110504.MAGb_6300
1110504	CL:36	1110504.MAGb_6310
1110504	CL:36	1110504.MAGb_6320
1110504	CL:36	1110504.MAGb_6380
1110504	CL:36	1110504.MAGb_6390
1110504	CL:36	1110504.MAGb_6410
1110504	CL:36	1110504.MAGb_6420
1110504	CL:36	1110504.MAGb_6430
1110504	CL:36	1110504.MAGb_6440
1110504	CL:36	1110504.MAGb_6450
1110504	CL:36	1110504.MAGb_6460
1110504	CL:36	1110504.MAGb_6470
1110504	CL:36	1110504.MAGb_6480
1110504	CL:36	1110504.MAGb_6490
1110504	CL:36	1110504.MAGb_6500
1110504	CL:36	1110504.MAGb_6510
1110504	CL:36	1110504.MAGb_6520
1110504	CL:36	1110504.MAGb_6620
1110504	CL:36	1110504.MAGb_6630
1110504	CL:36	1110504.MAGb_6710
1110504	CL:36	1110504.MAGb_6720
1110504	CL:36	1110504.MAGb_6730
1110504	CL:36	1110504.MAGb_6740
1110504	CL:36	1110504.MAGb_6760
1110504	CL:36	1110504.MAGb_6770
1110504	CL:36	1110504.MAGb_6850
1110504	CL:36	1110504.MAGb_6860
1110504	CL:36	1110504.MAGb_6920
1110504	CL:36	1110504.MAGb_6930
1110504	CL:36	1110504.MAGb_7000
1110504	CL:36	1110504.MAGb_7050
1110504	CL:36	1110504.MAGb_7060
1110504	CL:36	1110504.MAGb_7070
1110504	CL:36	1110504.MAGb_7080
1110504	CL:36	1110504.MAGb_7090
1110504	CL:36	1110504.MAGb_7100
1110504	CL:36	1110504.MAGb_7110
1110504	CL:36	1110504.MAGb_7120
1110504	CL:36	1110504.MAGb_7130
1110504	CL:36	1110504.MAGb_7140
1110504	CL:36	1110504.MAGb_7190
1110504	CL:36	1110504.MAGb_7200
1110504	CL:36	1110504.MAGb_7210
1110504	CL:36	1110504.MAGb_7220
1110504	CL:36	1110504.MAGb_7240
1110504	CL:36	1110504.MAGb_7260
1110504	CL:36	1110504.MAGb_7280
1110504	CL:36	1110504.MAGb_7390
1110504	CL:36	1110504.MAGb_7400
1110504	CL:36	1110504.MAGb_7450
1110504	CL:36	1110504.MAGb_7540
1110504	CL:36	1110504.MAGb_7630
1110504	CL:36	1110504.MAGb_7640
1110504	CL:36	1110504.MAGb_7660
1110504	CL:36	1110504.MAGb_7670
1110504	CL:36	1110504.MAGb_7680
1110504	CL:36	1110504.MAGb_7690
1110504	CL:36	1110504.MAGb_7700
1110504	CL:36	1110504.MAGb_7710
1110504	CL:36	1110504.MAGb_7750
1110504	CL:36	1110504.MAGb_7760
1110504	CL:36	1110504.MAGb_7770
1110504	CL:36	1110504.MAGb_7820
1110504	CL:36	1110504.MAGb_7830
1110504	CL:36	1110504.MAGb_7840
1110504	CL:36	1110504.MAGb_7850
1110504	CL:36	1110504.MAGb_7860
1110504	CL:36	1110504.MAGb_7870
1110504	CL:36	1110504.MAGb_7880
1110504	CL:36	1110504.MAGb_7890
1110504	CL:36	1110504.MAGb_7900
1110504	CL:36	1110504.MAGb_7970
1110504	CL:367	1110504.MAGb_1900
1110504	CL:367	1110504.MAGb_3410
1110504	CL:367	1110504.MAGb_3420
1110504	CL:367	1110504.MAGb_4400
1110504	CL:367	1110504.MAGb_6860
1110504	CL:37	1110504.MAGb_0190
1110504	CL:37	1110504.MAGb_0200
1110504	CL:37	1110504.MAGb_0210
1110504	CL:37	1110504.MAGb_0230
1110504	CL:37	1110504.MAGb_0260
1110504	CL:37	1110504.MAGb_0280
1110504	CL:37	1110504.MAGb_0350
1110504	CL:37	1110504.MAGb_0360
1110504	CL:37	1110504.MAGb_0390
1110504	CL:37	1110504.MAGb_0430
1110504	CL:37	1110504.MAGb_0440
1110504	CL:37	1110504.MAGb_0450
1110504	CL:37	1110504.MAGb_0490
1110504	CL:37	1110504.MAGb_0500
1110504	CL:37	1110504.MAGb_0510
1110504	CL:37	1110504.MAGb_0530
1110504	CL:37	1110504.MAGb_0540
1110504	CL:37	1110504.MAGb_0670
1110504	CL:37	1110504.MAGb_0700
1110504	CL:37	1110504.MAGb_0710
1110504	CL:37	1110504.MAGb_0720
1110504	CL:37	1110504.MAGb_0730
1110504	CL:37	1110504.MAGb_0740
1110504	CL:37	1110504.MAGb_0750
1110504	CL:37	1110504.MAGb_0760
1110504	CL:37	1110504.MAGb_0770
1110504	CL:37	1110504.MAGb_0790
1110504	CL:37	1110504.MAGb_0800
1110504	CL:37	1110504.MAGb_0810
1110504	CL:37	1110504.MAGb_0820
1110504	CL:37	1110504.MAGb_0840
1110504	CL:37	1110504.MAGb_0860
1110504	CL:37	1110504.MAGb_0940
1110504	CL:37	1110504.MAGb_0950
1110504	CL:37	1110504.MAGb_1000
1110504	CL:37	1110504.MAGb_1060
1110504	CL:37	1110504.MAGb_1090
1110504	CL:37	1110504.MAGb_1100
1110504	CL:37	1110504.MAGb_1160
1110504	CL:37	1110504.MAGb_1170
1110504	CL:37	1110504.MAGb_1180
1110504	CL:37	1110504.MAGb_1190
1110504	CL:37	1110504.MAGb_1220
1110504	CL:37	1110504.MAGb_1240
1110504	CL:37	1110504.MAGb_1260
1110504	CL:37	1110504.MAGb_1270
1110504	CL:37	1110504.MAGb_1290
1110504	CL:37	1110504.MAGb_1310
1110504	CL:37	1110504.MAGb_1320
1110504	CL:37	1110504.MAGb_1400
1110504	CL:37	1110504.MAGb_1490
1110504	CL:37	1110504.MAGb_1510
1110504	CL:37	1110504.MAGb_1520
1110504	CL:37	1110504.MAGb_1530
1110504	CL:37	1110504.MAGb_1540
1110504	CL:37	1110504.MAGb_1590
1110504	CL:37	1110504.MAGb_1600
1110504	CL:37	1110504.MAGb_1610
1110504	CL:37	1110504.MAGb_1620
1110504	CL:37	1110504.MAGb_1630
1110504	CL:37	1110504.MAGb_1640
1110504	CL:37	1110504.MAGb_1650
1110504	CL:37	1110504.MAGb_1660
1110504	CL:37	1110504.MAGb_1670
1110504	CL:37	1110504.MAGb_1700
1110504	CL:37	1110504.MAGb_1710
1110504	CL:37	1110504.MAGb_1720
1110504	CL:37	1110504.MAGb_1730
1110504	CL:37	1110504.MAGb_1740
1110504	CL:37	1110504.MAGb_1750
1110504	CL:37	1110504.MAGb_1760
1110504	CL:37	1110504.MAGb_1770
1110504	CL:37	1110504.MAGb_1780
1110504	CL:37	1110504.MAGb_1790
1110504	CL:37	1110504.MAGb_1810
1110504	CL:37	1110504.MAGb_1820
1110504	CL:37	1110504.MAGb_1830
1110504	CL:37	1110504.MAGb_1840
1110504	CL:37	1110504.MAGb_1850
1110504	CL:37	1110504.MAGb_1860
1110504	CL:37	1110504.MAGb_1870
1110504	CL:37	1110504.MAGb_1880
1110504	CL:37	1110504.MAGb_1890
1110504	CL:37	1110504.MAGb_1900
1110504	CL:37	1110504.MAGb_1920
1110504	CL:37	1110504.MAGb_1960
1110504	CL:37	1110504.MAGb_1970
1110504	CL:37	1110504.MAGb_2000
1110504	CL:37	1110504.MAGb_2010
1110504	CL:37	1110504.MAGb_2020
1110504	CL:37	1110504.MAGb_2030
1110504	CL:37	1110504.MAGb_2050
1110504	CL:37	1110504.MAGb_2100
1110504	CL:37	1110504.MAGb_2130
1110504	CL:37	1110504.MAGb_2170
1110504	CL:37	1110504.MAGb_2200
1110504	CL:37	1110504.MAGb_2210
1110504	CL:37	1110504.MAGb_2260
1110504	CL:37	1110504.MAGb_2270
1110504	CL:37	1110504.MAGb_2280
1110504	CL:37	1110504.MAGb_2290
1110504	CL:37	1110504.MAGb_2300
1110504	CL:37	1110504.MAGb_2310
1110504	CL:37	1110504.MAGb_2320
1110504	CL:37	1110504.MAGb_2450
1110504	CL:37	1110504.MAGb_2460
1110504	CL:37	1110504.MAGb_2470
1110504	CL:37	1110504.MAGb_2540
1110504	CL:37	1110504.MAGb_2550
1110504	CL:37	1110504.MAGb_2570
1110504	CL:37	1110504.MAGb_2590
1110504	CL:37	1110504.MAGb_2600
1110504	CL:37	1110504.MAGb_2650
1110504	CL:37	1110504.MAGb_2660
1110504	CL:37	1110504.MAGb_2670
1110504	CL:37	1110504.MAGb_2680
1110504	CL:37	1110504.MAGb_2700
1110504	CL:37	1110504.MAGb_2710
1110504	CL:37	1110504.MAGb_2720
1110504	CL:37	1110504.MAGb_2730
1110504	CL:37	1110504.MAGb_2740
1110504	CL:37	1110504.MAGb_2750
1110504	CL:37	1110504.MAGb_2760
1110504	CL:37	1110504.MAGb_2770
1110504	CL:37	1110504.MAGb_2780
1110504	CL:37	1110504.MAGb_2790
1110504	CL:37	1110504.MAGb_2840
1110504	CL:37	1110504.MAGb_2910
1110504	CL:37	1110504.MAGb_2920
1110504	CL:37	1110504.MAGb_2960
1110504	CL:37	1110504.MAGb_2980
1110504	CL:37	1110504.MAGb_3060
1110504	CL:37	1110504.MAGb_3360
1110504	CL:37	1110504.MAGb_3370
1110504	CL:37	1110504.MAGb_3380
1110504	CL:37	1110504.MAGb_3400
1110504	CL:37	1110504.MAGb_3410
1110504	CL:37	1110504.MAGb_3420
1110504	CL:37	1110504.MAGb_3430
1110504	CL:37	1110504.MAGb_3440
1110504	CL:37	1110504.MAGb_3520
1110504	CL:37	1110504.MAGb_3630
1110504	CL:37	1110504.MAGb_3640
1110504	CL:37	1110504.MAGb_3650
1110504	CL:37	1110504.MAGb_3660
1110504	CL:37	1110504.MAGb_3680
1110504	CL:37	1110504.MAGb_3700
1110504	CL:37	1110504.MAGb_3750
1110504	CL:37	1110504.MAGb_3760
1110504	CL:37	1110504.MAGb_3780
1110504	CL:37	1110504.MAGb_3790
1110504	CL:37	1110504.MAGb_3810
1110504	CL:37	1110504.MAGb_3830
1110504	CL:37	1110504.MAGb_3950
1110504	CL:37	1110504.MAGb_4020
1110504	CL:37	1110504.MAGb_4030
1110504	CL:37	1110504.MAGb_4040
1110504	CL:37	1110504.MAGb_4050
1110504	CL:37	1110504.MAGb_4060
1110504	CL:37	1110504.MAGb_4070
1110504	CL:37	1110504.MAGb_4080
1110504	CL:37	1110504.MAGb_4090
1110504	CL:37	1110504.MAGb_4100
1110504	CL:37	1110504.MAGb_4110
1110504	CL:37	1110504.MAGb_4120
1110504	CL:37	1110504.MAGb_4130
1110504	CL:37	1110504.MAGb_4140
1110504	CL:37	1110504.MAGb_4150
1110504	CL:37	1110504.MAGb_4170
1110504	CL:37	1110504.MAGb_4190
1110504	CL:37	1110504.MAGb_4200
1110504	CL:37	1110504.MAGb_4230
1110504	CL:37	1110504.MAGb_4240
1110504	CL:37	1110504.MAGb_4250
1110504	CL:37	1110504.MAGb_4270
1110504	CL:37	1110504.MAGb_4280
1110504	CL:37	1110504.MAGb_4290
1110504	CL:37	1110504.MAGb_4300
1110504	CL:37	1110504.MAGb_4330
1110504	CL:37	1110504.MAGb_4360
1110504	CL:37	1110504.MAGb_4370
1110504	CL:37	1110504.MAGb_4380
1110504	CL:37	1110504.MAGb_4390
1110504	CL:37	1110504.MAGb_4400
1110504	CL:37	1110504.MAGb_4410
1110504	CL:37	1110504.MAGb_4590
1110504	CL:37	1110504.MAGb_4600
1110504	CL:37	1110504.MAGb_4620
1110504	CL:37	1110504.MAGb_4630
1110504	CL:37	1110504.MAGb_4640
1110504	CL:37	1110504.MAGb_4650
1110504	CL:37	1110504.MAGb_4670
1110504	CL:37	1110504.MAGb_4780
1110504	CL:37	1110504.MAGb_4790
1110504	CL:37	1110504.MAGb_4800
1110504	CL:37	1110504.MAGb_4810
1110504	CL:37	1110504.MAGb_4820
1110504	CL:37	1110504.MAGb_4830
1110504	CL:37	1110504.MAGb_4850
1110504	CL:37	1110504.MAGb_4860
1110504	CL:37	1110504.MAGb_4910
1110504	CL:37	1110504.MAGb_4940
1110504	CL:37	1110504.MAGb_4960
1110504	CL:37	1110504.MAGb_4970
1110504	CL:37	1110504.MAGb_4990
1110504	CL:37	1110504.MAGb_5000
1110504	CL:37	1110504.MAGb_5010
1110504	CL:37	1110504.MAGb_5060
1110504	CL:37	1110504.MAGb_5090
1110504	CL:37	1110504.MAGb_5100
1110504	CL:37	1110504.MAGb_5110
1110504	CL:37	1110504.MAGb_5120
1110504	CL:37	1110504.MAGb_5130
1110504	CL:37	1110504.MAGb_5140
1110504	CL:37	1110504.MAGb_5150
1110504	CL:37	1110504.MAGb_5160
1110504	CL:37	1110504.MAGb_5170
1110504	CL:37	1110504.MAGb_5180
1110504	CL:37	1110504.MAGb_5190
1110504	CL:37	1110504.MAGb_5200
1110504	CL:37	1110504.MAGb_5210
1110504	CL:37	1110504.MAGb_5220
1110504	CL:37	1110504.MAGb_5230
1110504	CL:37	1110504.MAGb_5240
1110504	CL:37	1110504.MAGb_5250
1110504	CL:37	1110504.MAGb_5260
1110504	CL:37	1110504.MAGb_5270
1110504	CL:37	1110504.MAGb_5290
1110504	CL:37	1110504.MAGb_5300
1110504	CL:37	1110504.MAGb_5310
1110504	CL:37	1110504.MAGb_5320
1110504	CL:37	1110504.MAGb_5330
1110504	CL:37	1110504.MAGb_5340
1110504	CL:37	1110504.MAGb_5350
1110504	CL:37	1110504.MAGb_5360
1110504	CL:37	1110504.MAGb_5380
1110504	CL:37	1110504.MAGb_5390
1110504	CL:37	1110504.MAGb_5410
1110504	CL:37	1110504.MAGb_5420
1110504	CL:37	1110504.MAGb_5430
1110504	CL:37	1110504.MAGb_5440
1110504	CL:37	1110504.MAGb_5450
1110504	CL:37	1110504.MAGb_5550
1110504	CL:37	1110504.MAGb_5560
1110504	CL:37	1110504.MAGb_5570
1110504	CL:37	1110504.MAGb_5580
1110504	CL:37	1110504.MAGb_5590
1110504	CL:37	1110504.MAGb_5600
1110504	CL:37	1110504.MAGb_5610
1110504	CL:37	1110504.MAGb_5620
1110504	CL:37	1110504.MAGb_5630
1110504	CL:37	1110504.MAGb_5640
1110504	CL:37	1110504.MAGb_5650
1110504	CL:37	1110504.MAGb_5660
1110504	CL:37	1110504.MAGb_5720
1110504	CL:37	1110504.MAGb_5760
1110504	CL:37	1110504.MAGb_5780
1110504	CL:37	1110504.MAGb_5790
1110504	CL:37	1110504.MAGb_5800
1110504	CL:37	1110504.MAGb_5810
1110504	CL:37	1110504.MAGb_5820
1110504	CL:37	1110504.MAGb_5830
1110504	CL:37	1110504.MAGb_5840
1110504	CL:37	1110504.MAGb_5850
1110504	CL:37	1110504.MAGb_5880
1110504	CL:37	1110504.MAGb_5910
1110504	CL:37	1110504.MAGb_5930
1110504	CL:37	1110504.MAGb_6010
1110504	CL:37	1110504.MAGb_6020
1110504	CL:37	1110504.MAGb_6090
1110504	CL:37	1110504.MAGb_6100
1110504	CL:37	1110504.MAGb_6130
1110504	CL:37	1110504.MAGb_6140
1110504	CL:37	1110504.MAGb_6150
1110504	CL:37	1110504.MAGb_6160
1110504	CL:37	1110504.MAGb_6170
1110504	CL:37	1110504.MAGb_6240
1110504	CL:37	1110504.MAGb_6250
1110504	CL:37	1110504.MAGb_6300
1110504	CL:37	1110504.MAGb_6310
1110504	CL:37	1110504.MAGb_6320
1110504	CL:37	1110504.MAGb_6380
1110504	CL:37	1110504.MAGb_6390
1110504	CL:37	1110504.MAGb_6410
1110504	CL:37	1110504.MAGb_6420
1110504	CL:37	1110504.MAGb_6430
1110504	CL:37	1110504.MAGb_6440
1110504	CL:37	1110504.MAGb_6450
1110504	CL:37	1110504.MAGb_6460
1110504	CL:37	1110504.MAGb_6470
1110504	CL:37	1110504.MAGb_6480
1110504	CL:37	1110504.MAGb_6490
1110504	CL:37	1110504.MAGb_6500
1110504	CL:37	1110504.MAGb_6510
1110504	CL:37	1110504.MAGb_6620
1110504	CL:37	1110504.MAGb_6630
1110504	CL:37	1110504.MAGb_6710
1110504	CL:37	1110504.MAGb_6720
1110504	CL:37	1110504.MAGb_6730
1110504	CL:37	1110504.MAGb_6740
1110504	CL:37	1110504.MAGb_6760
1110504	CL:37	1110504.MAGb_6770
1110504	CL:37	1110504.MAGb_6850
1110504	CL:37	1110504.MAGb_6860
1110504	CL:37	1110504.MAGb_6920
1110504	CL:37	1110504.MAGb_6930
1110504	CL:37	1110504.MAGb_7000
1110504	CL:37	1110504.MAGb_7050
1110504	CL:37	1110504.MAGb_7060
1110504	CL:37	1110504.MAGb_7070
1110504	CL:37	1110504.MAGb_7080
1110504	CL:37	1110504.MAGb_7090
1110504	CL:37	1110504.MAGb_7100
1110504	CL:37	1110504.MAGb_7110
1110504	CL:37	1110504.MAGb_7120
1110504	CL:37	1110504.MAGb_7130
1110504	CL:37	1110504.MAGb_7140
1110504	CL:37	1110504.MAGb_7190
1110504	CL:37	1110504.MAGb_7200
1110504	CL:37	1110504.MAGb_7210
1110504	CL:37	1110504.MAGb_7220
1110504	CL:37	1110504.MAGb_7240
1110504	CL:37	1110504.MAGb_7260
1110504	CL:37	1110504.MAGb_7280
1110504	CL:37	1110504.MAGb_7390
1110504	CL:37	1110504.MAGb_7400
1110504	CL:37	1110504.MAGb_7450
1110504	CL:37	1110504.MAGb_7540
1110504	CL:37	1110504.MAGb_7630
1110504	CL:37	1110504.MAGb_7640
1110504	CL:37	1110504.MAGb_7660
1110504	CL:37	1110504.MAGb_7670
1110504	CL:37	1110504.MAGb_7680
1110504	CL:37	1110504.MAGb_7690
1110504	CL:37	1110504.MAGb_7700
1110504	CL:37	1110504.MAGb_7710
1110504	CL:37	1110504.MAGb_7750
1110504	CL:37	1110504.MAGb_7760
1110504	CL:37	1110504.MAGb_7770
1110504	CL:37	1110504.MAGb_7820
1110504	CL:37	1110504.MAGb_7830
1110504	CL:37	1110504.MAGb_7840
1110504	CL:37	1110504.MAGb_7850
1110504	CL:37	1110504.MAGb_7860
1110504	CL:37	1110504.MAGb_7870
1110504	CL:37	1110504.MAGb_7880
1110504	CL:37	1110504.MAGb_7890
1110504	CL:37	1110504.MAGb_7900
1110504	CL:37	1110504.MAGb_7970
1110504	CL:378	1110504.MAGb_2000
1110504	CL:378	1110504.MAGb_2010
1110504	CL:378	1110504.MAGb_2600
1110504	CL:378	1110504.MAGb_4150
1110504	CL:378	1110504.MAGb_5880
1110504	CL:39	1110504.MAGb_0190
1110504	CL:39	1110504.MAGb_0200
1110504	CL:39	1110504.MAGb_0210
1110504	CL:39	1110504.MAGb_0230
1110504	CL:39	1110504.MAGb_0260
1110504	CL:39	1110504.MAGb_0280
1110504	CL:39	1110504.MAGb_0350
1110504	CL:39	1110504.MAGb_0360
1110504	CL:39	1110504.MAGb_0390
1110504	CL:39	1110504.MAGb_0430
1110504	CL:39	1110504.MAGb_0440
1110504	CL:39	1110504.MAGb_0450
1110504	CL:39	1110504.MAGb_0490
1110504	CL:39	1110504.MAGb_0500
1110504	CL:39	1110504.MAGb_0510
1110504	CL:39	1110504.MAGb_0530
1110504	CL:39	1110504.MAGb_0540
1110504	CL:39	1110504.MAGb_0670
1110504	CL:39	1110504.MAGb_0700
1110504	CL:39	1110504.MAGb_0710
1110504	CL:39	1110504.MAGb_0720
1110504	CL:39	1110504.MAGb_0730
1110504	CL:39	1110504.MAGb_0740
1110504	CL:39	1110504.MAGb_0750
1110504	CL:39	1110504.MAGb_0760
1110504	CL:39	1110504.MAGb_0770
1110504	CL:39	1110504.MAGb_0790
1110504	CL:39	1110504.MAGb_0800
1110504	CL:39	1110504.MAGb_0810
1110504	CL:39	1110504.MAGb_0820
1110504	CL:39	1110504.MAGb_0840
1110504	CL:39	1110504.MAGb_0860
1110504	CL:39	1110504.MAGb_0940
1110504	CL:39	1110504.MAGb_0950
1110504	CL:39	1110504.MAGb_1000
1110504	CL:39	1110504.MAGb_1060
1110504	CL:39	1110504.MAGb_1090
1110504	CL:39	1110504.MAGb_1100
1110504	CL:39	1110504.MAGb_1160
1110504	CL:39	1110504.MAGb_1170
1110504	CL:39	1110504.MAGb_1180
1110504	CL:39	1110504.MAGb_1190
1110504	CL:39	1110504.MAGb_1220
1110504	CL:39	1110504.MAGb_1240
1110504	CL:39	1110504.MAGb_1260
1110504	CL:39	1110504.MAGb_1270
1110504	CL:39	1110504.MAGb_1290
1110504	CL:39	1110504.MAGb_1310
1110504	CL:39	1110504.MAGb_1320
1110504	CL:39	1110504.MAGb_1400
1110504	CL:39	1110504.MAGb_1490
1110504	CL:39	1110504.MAGb_1510
1110504	CL:39	1110504.MAGb_1520
1110504	CL:39	1110504.MAGb_1530
1110504	CL:39	1110504.MAGb_1540
1110504	CL:39	1110504.MAGb_1590
1110504	CL:39	1110504.MAGb_1600
1110504	CL:39	1110504.MAGb_1610
1110504	CL:39	1110504.MAGb_1620
1110504	CL:39	1110504.MAGb_1630
1110504	CL:39	1110504.MAGb_1640
1110504	CL:39	1110504.MAGb_1650
1110504	CL:39	1110504.MAGb_1660
1110504	CL:39	1110504.MAGb_1670
1110504	CL:39	1110504.MAGb_1700
1110504	CL:39	1110504.MAGb_1710
1110504	CL:39	1110504.MAGb_1720
1110504	CL:39	1110504.MAGb_1730
1110504	CL:39	1110504.MAGb_1740
1110504	CL:39	1110504.MAGb_1750
1110504	CL:39	1110504.MAGb_1760
1110504	CL:39	1110504.MAGb_1770
1110504	CL:39	1110504.MAGb_1780
1110504	CL:39	1110504.MAGb_1790
1110504	CL:39	1110504.MAGb_1810
1110504	CL:39	1110504.MAGb_1820
1110504	CL:39	1110504.MAGb_1830
1110504	CL:39	1110504.MAGb_1840
1110504	CL:39	1110504.MAGb_1850
1110504	CL:39	1110504.MAGb_1860
1110504	CL:39	1110504.MAGb_1870
1110504	CL:39	1110504.MAGb_1880
1110504	CL:39	1110504.MAGb_1890
1110504	CL:39	1110504.MAGb_1900
1110504	CL:39	1110504.MAGb_1920
1110504	CL:39	1110504.MAGb_1960
1110504	CL:39	1110504.MAGb_1970
1110504	CL:39	1110504.MAGb_2000
1110504	CL:39	1110504.MAGb_2010
1110504	CL:39	1110504.MAGb_2020
1110504	CL:39	1110504.MAGb_2030
1110504	CL:39	1110504.MAGb_2050
1110504	CL:39	1110504.MAGb_2100
1110504	CL:39	1110504.MAGb_2130
1110504	CL:39	1110504.MAGb_2170
1110504	CL:39	1110504.MAGb_2200
1110504	CL:39	1110504.MAGb_2210
1110504	CL:39	1110504.MAGb_2260
1110504	CL:39	1110504.MAGb_2270
1110504	CL:39	1110504.MAGb_2280
1110504	CL:39	1110504.MAGb_2290
1110504	CL:39	1110504.MAGb_2300
1110504	CL:39	1110504.MAGb_2310
1110504	CL:39	1110504.MAGb_2320
1110504	CL:39	1110504.MAGb_2450
1110504	CL:39	1110504.MAGb_2460
1110504	CL:39	1110504.MAGb_2470
1110504	CL:39	1110504.MAGb_2540
1110504	CL:39	1110504.MAGb_2550
1110504	CL:39	1110504.MAGb_2570
1110504	CL:39	1110504.MAGb_2590
1110504	CL:39	1110504.MAGb_2600
1110504	CL:39	1110504.MAGb_2650
1110504	CL:39	1110504.MAGb_2660
1110504	CL:39	1110504.MAGb_2670
1110504	CL:39	1110504.MAGb_2680
1110504	CL:39	1110504.MAGb_2700
1110504	CL:39	1110504.MAGb_2710
1110504	CL:39	1110504.MAGb_2720
1110504	CL:39	1110504.MAGb_2730
1110504	CL:39	1110504.MAGb_2740
1110504	CL:39	1110504.MAGb_2750
1110504	CL:39	1110504.MAGb_2760
1110504	CL:39	1110504.MAGb_2770
1110504	CL:39	1110504.MAGb_2780
1110504	CL:39	1110504.MAGb_2790
1110504	CL:39	1110504.MAGb_2840
1110504	CL:39	1110504.MAGb_2910
1110504	CL:39	1110504.MAGb_2920
1110504	CL:39	1110504.MAGb_2960
1110504	CL:39	1110504.MAGb_2980
1110504	CL:39	1110504.MAGb_3060
1110504	CL:39	1110504.MAGb_3360
1110504	CL:39	1110504.MAGb_3370
1110504	CL:39	1110504.MAGb_3380
